Visibility,Traits ID,Genus,Species,Invasive To Political Region1,Morphospecies,Contributor,Latitude,Longitude,Caste,N,Head width across eyes (mm),Head length (mm),Clypeus length (mm),Mandible length (mm),Hind femur length (mm),Scape length (mm),Weber's length (mm),Pronotum width (mm),Inter-ocular width (mm),Max eye width (mm),Whole body length (mm),Sculpturing,Pilosity (#),Number of Spines (#),Dominant colour head (Fig. 16),Dominant colour mesosoma (Fig. 16),Dominant colour gaster (Fig. 16),Polymorphism,Queen number,Worker number (#),Colony type,Colony founding,Nest Site,Activity,Diet,Notes,Political Region1,Continent,username,Date Of Upload,Batch,Batch Name
Public,Staab_etal_2014_26_traits_8,Brachyponera,chinensis,Native*,FALSE,"Staab, Michael",29.21489,118.12155,Worker,1,0.779,0.8835,,0.475,0.9676,0.817,1.26,,,0.1425,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_27_traits_3,Brachyponera,chinensis,Native*,FALSE,"Staab, Michael",29.24709,118.13605,Worker,1,0.798,0.9025,,0.494,0.9558,0.8835,1.29,,,0.133,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_27_traits_4,Brachyponera,chinensis,Native*,FALSE,"Staab, Michael",29.24709,118.13605,Worker,1,0.7315,0.893,,0.513,0.9558,0.855,1.335,,,0.133,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_27_traits_5,Brachyponera,chinensis,Native*,FALSE,"Staab, Michael",29.24709,118.13605,Worker,1,0.8075,0.912,,0.494,1.0266,0.855,1.41,,,0.133,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_09_traits_1,Brachyponera,chinensis,Native*,FALSE,"Staab, Michael",29.24106,118.11019,Worker,1,0.798,0.9215,,0.494,0.9676,0.893,1.395,,,0.133,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_01_traits_1,Brachyponera,luteipes,Native,FALSE,"Staab, Michael",29.23957,118.11587,Worker,1,1.1564,1.26,,0.7125,1.395,1.185,1.95,,,0.228,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_14_traits_0,Brachyponera,luteipes,Native,FALSE,"Staab, Michael",29.24944,118.13518,Worker,1,1.1564,1.245,,0.703,1.41,1.18,1.86,,,0.228,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_20_traits_2,Brachyponera,luteipes,Native,FALSE,"Staab, Michael",29.28139,118.08803,Worker,1,1.0856,1.23,,0.684,1.38,1.1328,1.95,,,0.1805,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_25_traits_1,Brachyponera,luteipes,Native,FALSE,"Staab, Michael",29.21713,118.13155,Worker,1,1.1564,1.275,,0.703,1.44,1.17,1.98,,,0.19,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_03_traits_1,Brachyponera,luteipes,Native,FALSE,"Staab, Michael",29.23885,118.12402,Worker,1,1.1564,1.245,,0.7125,1.44,1.1564,1.9,,,0.19,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_03_traits_2,Brachyponera,luteipes,Native,FALSE,"Staab, Michael",29.23885,118.12402,Worker,1,1.0856,1.26,,0.6935,1.44,1.1682,1.862,,,0.209,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_06_traits_2,Brachyponera,luteipes,Native,FALSE,"Staab, Michael",29.25497,118.14747,Worker,1,1.1328,1.245,,0.684,1.44,1.18,1.9,,,0.171,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_01_traits_2,Camponotus,cf._compressus,Native*,TRUE,"Staab, Michael",29.23957,118.11587,Worker,1,1.5,1.881,,0.665,3,2.64,3.154,,,0.4845,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_10_traits_0,Camponotus,cf._compressus,Native*,TRUE,"Staab, Michael",29.25188,118.15791,Worker,1,1.2,1.843,,0.665,2.7,2.49,2.97,,,0.4465,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_11_traits_0,Camponotus,cf._compressus,Native*,TRUE,"Staab, Michael",29.27383,118.13647,Worker,1,1.275,1.95,,0.722,2.76,2.55,3.116,,,0.475,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_21_traits_0,Camponotus,cf._compressus,Native*,TRUE,"Staab, Michael",29.27059,118.08084,Worker,1,1.08,1.748,,0.665,2.58,2.46,2.97,,,0.456,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_27_traits_6,Camponotus,cf._compressus,Native*,TRUE,"Staab, Michael",29.24709,118.13605,Worker,1,1.05,1.843,,0.7315,2.55,2.67,3.154,,,0.475,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_06_traits_3,Camponotus,cf._compressus,Native*,TRUE,"Staab, Michael",29.25497,118.14747,Worker,1,1.08,1.5,,0.57,2.73,2.4,2.94,,,0.4275,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_11_traits_1,Camponotus,friedae,Native*,FALSE,"Staab, Michael",29.27383,118.13647,Worker,1,1.44,1.824,,0.741,2.43,2.07,2.76,,,0.475,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_12_traits_1,Camponotus,friedae,Native*,FALSE,"Staab, Michael",29.24939,118.1219,Worker,1,1.5,1.805,,0.741,2.49,2.16,2.82,,,0.4655,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_26_traits_9,Camponotus,friedae,Native*,FALSE,"Staab, Michael",29.21489,118.12155,Worker,1,1.275,1.425,,0.589,2.1,1.881,2.52,,,0.38,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_04_traits_1,Camponotus,friedae,Native*,FALSE,"Staab, Michael",29.24963,118.12015,Worker,1,1.805,2.07,,0.741,2.7,2.28,3,,,0.513,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_09_traits_2,Camponotus,friedae,Native*,FALSE,"Staab, Michael",29.24106,118.11019,Worker,1,1.539,2.01,,0.8075,2.49,2.19,2.88,,,0.475,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_09_traits_3,Camponotus,itoi,Native,FALSE,"Staab, Michael",29.24106,118.11019,Worker,1,0.8732,0.826,,0.285,1.0502,0.893,1.245,,,0.228,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_5,Camponotus,pseudoirritans,Native*,FALSE,"Staab, Michael",29.12106509,117.9052916,Worker,1,1.185,1.805,,0.741,3.458,2.94,3.42,,,0.4465,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_22_traits_5,Camponotus,pseudoirritans,Native*,FALSE,"Staab, Michael",29.27698,118.09066,Worker,1,1.178,1.95,,0.7315,3.306,2.47,3.23,,,0.437,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_22_traits_6,Camponotus,pseudoirritans,Native*,FALSE,"Staab, Michael",29.27698,118.09066,Worker,1,1.197,2.07,,0.779,3.42,3.002,3.306,,,0.4465,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_27_traits_7,Camponotus,pseudoirritans,Native*,FALSE,"Staab, Michael",29.24709,118.13605,Worker,1,2.31,2.13,,1.0856,3.61,2.7,3.8,,,0.589,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_03_traits_3,Camponotus,pseudoirritans,Native*,FALSE,"Staab, Michael",29.23885,118.12402,Worker,1,1.9,1.805,,0.874,2.85,2.64,3.382,,,0.475,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_07_traits_2,Camponotus,pseudoirritans,Native*,FALSE,"Staab, Michael",29.25184,118.14373,Worker,1,2.22,2.04,,0.8645,3,2.7,3.572,,,0.532,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_07_traits_3,Camponotus,pseudoirritans,Native*,FALSE,"Staab, Michael",29.25184,118.14373,Worker,1,1.102,1.596,,0.6175,2.91,2.67,2.82,,,0.4275,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_27_traits_8,Camponotus,rubidus,Native*,FALSE,"Staab, Michael",29.24709,118.13605,Worker,1,1.89,2.13,,0.944,2.88,2.49,3.306,,,0.5035,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_27_traits_9,Camponotus,rubidus,Native*,FALSE,"Staab, Michael",29.24709,118.13605,Worker,1,2.25,2.4,,1.0266,3.192,2.61,3.344,,,0.57,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_03_traits_4,Camponotus,rubidus,Native*,FALSE,"Staab, Michael",29.23885,118.12402,Worker,1,1.83,2.07,,0.9086,2.91,2.46,3.306,,,0.5035,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_03_traits_5,Camponotus,rubidus,Native*,FALSE,"Staab, Michael",29.23885,118.12402,Worker,1,1.95,2.25,,0.9676,2.85,2.55,3.42,,,0.5225,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_03_traits_6,Camponotus,rubidus,Native*,FALSE,"Staab, Michael",29.23885,118.12402,Worker,1,2.01,2.25,,0.9794,2.94,2.55,3.382,,,0.5225,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_06_traits_4,Camponotus,rubidus,Native*,FALSE,"Staab, Michael",29.25497,118.14747,Worker,1,2.1,2.31,,1.0148,3,2.55,3.8,,,0.551,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_06_traits_5,Camponotus,rubidus,Native*,FALSE,"Staab, Michael",29.25497,118.14747,Worker,1,1.9,2.1,,0.95,2.97,2.52,3.306,,,0.494,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_01_traits_3,Camponotus,sp.8,Native*,TRUE,"Staab, Michael",29.23957,118.11587,Worker,1,1.47,1.653,,0.608,1.824,2.22,2.82,,,0.475,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_27_traits_10,Camponotus,sp.8,Native*,TRUE,"Staab, Michael",29.24709,118.13605,Worker,1,1.365,1.47,,0.532,2.1,2.34,2.7,,,0.418,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_14_traits_1,Carebara,jiangxiensis,Native*,FALSE,"Staab, Michael",29.24944,118.13518,Worker,1,0.2945,0.2945,,0.171,0.2375,0.209,0.323,,,0.00475,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_06_traits_6,Carebara,jiangxiensis,Native*,FALSE,"Staab, Michael",29.25497,118.14747,Worker,1,0.2755,0.285,,0.171,0.209,0.1995,0.285,,,0.00475,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_6,Carebara,jiangxiensis,Native*,FALSE,"Staab, Michael",29.1077778,117.9241667,Worker,1,0.285,0.304,,0.152,0.2565,0.209,0.361,,,0.0285,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_7,Carebara,jiangxiensis,Native*,FALSE,"Staab, Michael",29.1077778,117.9241667,Worker,1,0.342,0.342,,0.152,0.342,0.285,0.4275,,,0.019,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_01_traits_4,Carebara,melasolena,Native*,FALSE,"Staab, Michael",29.23957,118.11587,Worker,1,1.003,1.0974,,0.627,0.912,0.665,1.1328,,,0.0665,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_13_traits_3,Carebara,melasolena,Native*,FALSE,"Staab, Michael",29.2463,118.11621,Worker,1,0.8968,0.9794,,0.589,0.855,0.6365,1.1328,,,0.0475,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_15_traits_2,Carebara,melasolena,Native*,FALSE,"Staab, Michael",29.24917,118.13106,Worker,1,0.475,0.456,,0.285,0.551,0.4275,0.6555,,,0.019,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_26_traits_10,Carebara,melasolena,Native*,FALSE,"Staab, Michael",29.21489,118.12155,Worker,1,0.4655,0.4655,,0.323,0.57,0.4275,0.646,,,0.038,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_26_traits_11,Carebara,melasolena,Native*,FALSE,"Staab, Michael",29.21489,118.12155,Worker,1,1.0974,1.1328,,0.6555,0.9405,0.7125,1.18,,,0.0665,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_04_traits_2,Carebara,melasolena,Native*,FALSE,"Staab, Michael",29.24963,118.12015,Worker,1,0.912,0.855,,0.5985,0.817,0.6175,0.95,,,0.0475,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_04_traits_3,Carebara,melasolena,Native*,FALSE,"Staab, Michael",29.24963,118.12015,Worker,1,0.7315,0.532,,0.399,0.836,0.57,0.931,,,0.0475,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_01_traits_5,Carebara,sp.1,Native*,TRUE,"Staab, Michael",29.23957,118.11587,Worker,1,0.38,0.38,,0.19,0.304,0.2945,0.418,,,0.0095,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_07_traits_4,Cerapachys,sulcinodis,Native*,FALSE,"Staab, Michael",29.25184,118.14373,Worker,1,0.885,1.0266,,0.494,0.9025,0.6175,1.44,,,0.171,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_8,Crematogaster,cf._biroi,Native*,TRUE,"Staab, Michael",29.12462704,117.9085521,Worker,1,0.57,0.513,,0.304,0.5415,0.4465,0.6935,,,0.133,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_9,Crematogaster,cf._biroi,Native*,TRUE,"Staab, Michael",29.12462704,117.9085521,Worker,1,0.5035,0.4655,,0.285,0.475,0.4085,0.57,,,0.1235,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_13_traits_4,Crematogaster,cf._biroi,Native*,TRUE,"Staab, Michael",29.2463,118.11621,Worker,1,0.494,0.399,,0.19,0.494,0.418,0.57,,,0.1045,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_13_traits_5,Crematogaster,cf._biroi,Native*,TRUE,"Staab, Michael",29.2463,118.11621,Worker,1,0.5985,0.5035,,0.2945,0.5415,0.4465,0.608,,,0.133,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_17_traits_0,Crematogaster,cf._biroi,Native*,TRUE,"Staab, Michael",29.24342,118.10828,Worker,1,0.4655,0.399,,0.247,0.475,0.399,0.5225,,,0.1235,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_10,Crematogaster,cf._rogenhoferi,Native*,TRUE,"Staab, Michael",29.12392818,117.9082869,Worker,1,0.741,0.627,,0.361,0.855,0.646,0.912,,,0.171,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_11,Crematogaster,cf._rogenhoferi,Native*,TRUE,"Staab, Michael",29.12392818,117.9082869,Worker,1,0.665,0.665,,0.38,0.7505,0.5985,0.8075,,,0.152,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_12,Crematogaster,cf._rogenhoferi,Native*,TRUE,"Staab, Michael",29.12297382,117.9082869,Worker,1,0.6175,0.6175,,0.342,0.855,0.627,0.8835,,,0.171,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_13,Crematogaster,cf._rogenhoferi,Native*,TRUE,"Staab, Michael",29.12297382,117.9082869,Worker,1,0.665,0.6555,,0.38,0.722,0.589,0.836,,,0.152,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_24_traits_3,Crematogaster,cf._rogenhoferi,Native*,TRUE,"Staab, Michael",29.21483,118.13469,Worker,1,0.6365,0.608,,0.285,0.798,0.551,0.836,,,0.1615,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_14,Crematogaster,cf._rogenhoferi,Native*,TRUE,"Staab, Michael",29.1077778,117.9241667,Worker,1,0.608,0.5795,,0.285,0.7125,0.5225,0.665,,,0.1425,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_15,Crematogaster,cf._rogenhoferi,Native*,TRUE,"Staab, Michael",29.0869444,117.9122222,Worker,1,0.589,0.5985,,0.3325,0.817,0.589,0.8835,,,0.1615,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_18_traits_0,Crematogaster,cf._subnuda,Native*,TRUE,"Staab, Michael",29.24516,118.12461,Worker,1,0.627,0.6175,,0.285,0.6175,0.5415,0.7315,,,0.152,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_03_traits_7,Crematogaster,cf._subnuda,Native*,TRUE,"Staab, Michael",29.23885,118.12402,Worker,1,0.7315,0.6555,,0.304,0.532,0.5605,0.76,,,0.19,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_07_traits_5,Crematogaster,cf._subnuda,Native*,TRUE,"Staab, Michael",29.25184,118.14373,Worker,1,0.741,0.665,,0.304,0.684,0.589,0.8075,,,0.171,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",China,Asia,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_16,Crematogaster,cf._subnuda,Native*,TRUE,"Staab, Michael",29.0775,117.9222222,Worker,1,0.7125,0.646,,0.323,0.798,0.57,0.741,,,0.171,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
Public,Staab_etal_2014_traits_17,Crematogaster,cf._subnuda,Native*,TRUE,"Staab, Michael",29.1077778,117.9241667,Worker,1,0.817,0.6935,,0.323,0.7315,0.551,0.7125,,,0.19,,,,,,,,,,,,,,,,"traits are not analyzed in the paper, head width is meassured ABOVE the eyes",,,Michael Staab,05.09.17,164,Staab_China_pitfalls
